Year,Week,State,Total_Cases,Outbreak_Duration
2014,5,Selangor,8,41
2014,5,N.Sembilan,15,41
2014,5,N.Sembilan,14,41
2014,5,Selangor,12,40
2014,5,Selangor,11,39
2014,5,Selangor,7,39
2014,5,Selangor,14,39
2014,5,N.Sembilan,6,39
2014,5,Selangor,7,38
2014,5,Selangor,8,38
2014,5,Selangor,10,37
2014,5,Selangor,13,36
2014,5,Selangor,6,36
2014,5,WPKL,5,36
2014,5,Selangor,5,35
2014,5,Selangor,5,34
2014,5,Selangor,5,34
2014,5,Selangor,4,34
2014,5,Selangor,10,34
2014,5,WPKL,7,34
2014,5,N.Sembilan,10,34
2014,5,Selangor,6,33
2014,5,Selangor,4,33
2014,5,Selangor,7,33
2014,5,Selangor,7,33
2014,5,Selangor,7,33
2014,5,Selangor,6,32
2014,5,Selangor,12,32
2014,5,Selangor,11,32
2014,5,Selangor,7,31
2014,5,Selangor,5,31
2014,5,Selangor,5,31
2014,6,Selangor,158,237
2014,6,Selangor,207,216
2014,6,Selangor,123,195
2014,6,Selangor,47,140
2014,6,Selangor,31,137
2014,6,Selangor,87,137
2014,6,Selangor,50,135
2014,6,Selangor,35,135
2014,6,Selangor,44,133
2014,6,Selangor,78,131
2014,6,Selangor,30,130
2014,6,Selangor,139,128
2014,6,Selangor,114,128
2014,6,Selangor,36,125
2014,6,Selangor,40,124
2014,6,Selangor,31,119
2014,6,Selangor,16,117
2014,6,Selangor,92,116
2014,6,Selangor,34,102
2014,6,Selangor,19,93
2014,6,Selangor,31,89
2014,6,Selangor,31,87
2014,6,Selangor,56,80
2014,6,Selangor,29,80
2014,6,N.Sembilan,24,78
2014,6,Selangor,81,78
2014,6,Selangor,17,78
2014,6,Selangor,14,77
2014,6,Selangor,27,76
2014,6,Selangor,11,76
2014,6,Selangor,29,76
2014,6,Selangor,22,76
2014,6,Selangor,16,75
2014,6,Selangor,22,75
2014,6,Selangor,24,73
2014,6,Selangor,31,72
2014,6,Selangor,29,72
2014,6,Selangor,30,70
2014,6,Selangor,10,70
2014,6,Selangor,29,70
2014,6,Selangor,33,70
2014,6,Selangor,21,69
2014,6,Selangor,17,68
2014,6,Selangor,35,68
2014,6,Selangor,47,67
2014,6,Selangor,15,66
2014,6,Selangor,16,65
2014,6,Selangor,30,64
2014,6,Selangor,22,64
2014,6,Selangor,16,62
2014,6,Selangor,21,62
2014,6,Selangor,17,61
2014,6,Selangor,18,61
2014,6,N.Sembilan,10,60
2014,6,Selangor,30,60
2014,6,Selangor,12,60
2014,6,Selangor,18,59
2014,6,Selangor,7,58
2014,6,Selangor,10,58
2014,6,Selangor,11,55
2014,6,Selangor,14,55
2014,6,Selangor,16,55
2014,6,Selangor,16,55
2014,6,Selangor,12,53
2014,6,Selangor,13,53
2014,6,Selangor,9,53
2014,6,Selangor,14,53
2014,6,Selangor,22,53
2014,6,Selangor,11,52
2014,6,Selangor,17,50
2014,6,Selangor,32,50
2014,6,Selangor,15,49
2014,6,Selangor,23,49
2014,6,Selangor,20,49
2014,6,N.Sembilan,20,48
2014,6,N.Sembilan,17,48
2014,6,Selangor,10,48
2014,6,Selangor,13,48
2014,6,Selangor,13,48
2014,6,Selangor,5,47
2014,6,Selangor,16,46
2014,6,Selangor,13,46
2014,6,Selangor,8,45
2014,6,Selangor,10,45
2014,6,Selangor,9,45
2014,6,Selangor,6,42
2014,6,N.Sembilan,11,41
2014,6,Selangor,7,41
2014,6,Selangor,12,41
2014,6,Selangor,7,41
2014,6,Selangor,7,40
2014,6,Selangor,7,40
2014,6,N.Sembilan,6,39
2014,6,Selangor,15,39
2014,6,Selangor,6,39
2014,6,Selangor,13,39
2014,6,Selangor,5,38
2014,6,Selangor,8,38
2014,6,Selangor,6,37
2014,6,Selangor,11,37
2014,6,Selangor,7,37
2014,6,Selangor,9,36
2014,6,WPKL,10,34
2014,6,Selangor,6,34
2014,6,Selangor,6,34
2014,6,Selangor,6,34
2014,6,Selangor,6,33
2014,6,Selangor,7,33
2014,6,Selangor,5,33
2014,6,Selangor,8,33
2014,6,Selangor,8,33
2014,6,N.Sembilan,7,32
2014,6,Selangor,4,32
2014,6,Selangor,8,32
2014,6,Selangor,5,32
2014,6,Selangor,8,32
2014,6,Selangor,4,32
2014,6,Selangor,6,31
2014,7,Selangor,168,244
2014,7,Selangor,208,223
2014,7,Selangor,126,202
2014,7,Selangor,48,147
2014,7,Selangor,35,142
2014,7,Selangor,57,142
2014,7,Selangor,80,138
2014,7,Selangor,37,137
2014,7,Selangor,117,135
2014,7,Selangor,144,135
2014,7,Selangor,38,132
2014,7,Selangor,49,131
2014,7,Selangor,17,124
2014,7,Selangor,98,123
2014,7,Selangor,55,117
2014,7,Selangor,39,117
2014,7,Selangor,37,109
2014,7,Selangor,30,108
2014,7,Selangor,20,100
2014,7,Selangor,31,87
2014,7,Selangor,13,86
2014,7,N.Sembilan,25,85
2014,7,Selangor,90,85
2014,7,Selangor,18,85
2014,7,Selangor,15,84
2014,7,Selangor,30,83
2014,7,Selangor,22,83
2014,7,Selangor,23,82
2014,7,Selangor,18,82
2014,7,Selangor,24,81
2014,7,Selangor,28,80
2014,7,Selangor,31,79
2014,7,Selangor,30,77
2014,7,Selangor,34,77
2014,7,Selangor,24,76
2014,7,Selangor,15,75
2014,7,Selangor,18,75
2014,7,Selangor,44,75
2014,7,Selangor,17,72
2014,7,Selangor,19,69
2014,7,Selangor,21,69
2014,7,Selangor,17,69
2014,7,N.Sembilan,10,67
2014,7,Selangor,10,65
2014,7,Selangor,22,62
2014,7,Selangor,15,60
2014,7,Selangor,7,60
2014,7,Selangor,14,60
2014,7,Selangor,15,60
2014,7,Selangor,14,59
2014,7,Selangor,15,59
2014,7,Selangor,21,57
2014,7,Selangor,37,57
2014,7,Selangor,35,56
2014,7,N.Sembilan,18,55
2014,7,Selangor,12,55
2014,7,N.Sembilan,22,55
2014,7,Selangor,16,55
2014,7,Selangor,13,55
2014,7,Selangor,6,54
2014,7,Selangor,17,54
2014,7,Selangor,5,53
2014,7,Selangor,13,53
2014,7,Selangor,11,52
2014,7,Selangor,11,52
2014,7,Selangor,8,49
2014,7,Selangor,15,48
2014,7,Selangor,9,48
2014,7,Selangor,11,48
2014,7,Selangor,8,48
2014,7,Selangor,14,48
2014,7,Selangor,7,48
2014,7,Selangor,8,47
2014,7,N.Sembilan,11,46
2014,7,Selangor,20,46
2014,7,Selangor,13,46
2014,7,Selangor,10,45
2014,7,Selangor,11,44
2014,7,Selangor,13,44
2014,7,Selangor,9,44
2014,7,Selangor,11,43
2014,7,WPKL,10,41
2014,7,Selangor,6,41
2014,7,Selangor,6,40
2014,7,Selangor,9,40
2014,7,Selangor,13,40
2014,7,N.Sembilan,7,39
2014,7,Selangor,11,39
2014,7,Selangor,11,39
2014,7,Selangor,7,39
2014,7,Selangor,8,39
2014,7,Selangor,5,39
2014,7,Selangor,6,38
2014,7,N.Sembilan,12,36
2014,7,N.Sembilan,29,36
2014,7,N.Sembilan,7,36
2014,7,Selangor,7,35
2014,7,Selangor,4,35
